occurence_timestamp,text_content,cleaned_text,sentiment,time_bin_30s
53,kode redem mana? ,kode redem mana,negative,30
53,ae bot ,ae buruk,negative,30
54,apa yazule ,apa yazule,negative,30
54,"perasan saya g enak, kayaknya AE kalah ",perasan saya tidak enak kayaknya ae kalah,negative,30
54,kalah si ini ,kalah si ini,negative,30
54,gausah dihujat jg kalah ini ,gausah dihujat juga kalah ini,negative,30
54,kalah ,kalah,negative,30
54,NT draft nya ,nice try draft nya,positive,30
54,WADUHHH DPT LEOOI SIGOAT ,waduhhh dapat leooi sigoat,negative,30
54,hadeh malah zhuxin lagi ,hadeh malah zhuxin lagi,negative,30
54,nt ,nice try,positive,30
54,ae kalah ,ae kalah,negative,30
54,sulit ,sulit,negative,30
54,picknya low low bgitu ya ,picknya low low bgitu ya,negative,30
54,SAMPAH=ONIC AWOKAWOK ,sampahonic haha,negative,30
54,ae badut ,ae lucu,positive,30
55,sisakan ruang iklas ,sisakan ruang iklas,positive,30
55,gausah lama surend aja ,gausah lama surend saja,positive,30
55,nt udah ,nice try sudah,positive,30
55,#aebot ,aebot,negative,30
55,Waspadai maen cepat ,waspadai maen cepat,negative,30
55,alterchamps ,alterchamps,positive,30
55,kalah ini mh ,kalah ini mh,negative,30
55,kenapa zhuxin anjir ,kenapa zhuxin astaga,negative,30
55,aduh yz sanford ,aduh yz sanford,negative,30
55,ke ambil semua ,ke ambil semua,negative,30
56,kalah ,kalah,negative,30
56,nob ,nob,neutral,30
56,Ae kalah ,ae kalah,negative,30
56,RRQ CHAMPION M7...GO GO RRQ....YANG LAEN SUNGKEM DULU.... ,rrq champion m7go go rrqyang laen sungkem dulu,neutral,30
56,sepele ae ,sepele ae,negative,30
56,aduh pick tl gawat ,aduh pick tl gawat,negative,30
56,tlph gas ,tlph ayo,neutral,30
56,NO PIK GUIN ,no pik guin,negative,30
56,ambil valir ,ambil valir,negative,30
56,loseeee ,loseeee,negative,30
56,kalahh ,kalahh,negative,30
57,dapet yz leo udh nt ,dapet yz leo sudah nice try,positive,30
57,ae kalah si ini ,ae kalah si ini,negative,30
57,kalah ini fix ,kalah ini fix,negative,30
57,pulangg ,pulangg,negative,30
58,AE BEBAN ,ae beban,negative,30
58,aduhhh claude ,aduhhh claude,negative,30
58,all in TLPH ,all in tlph,neutral,30
58,suyou yakuze ,suyou yakuze,negative,30
58,bismillah ae ,semoga ae,positive,30
58,HOKIIIIUIIIUU ,hokiiiiuiiiuu,positive,30
59,HUJAT AE BIAR JAGO ,hujat ae biar hebat,negative,30
59,fix kalah ini ,fix kalah ini,negative,30
59,nt ,nice try,positive,30
59,sesuai draft kllh ae ,sesuai draft kllh ae,negative,30
59,ban guin wkwk ,ban guin haha,negative,30
59,PULUNG P NYA APA? ,pulung p nya apa,negative,30
59,pulangin tlph aja biar ga dpt m7 ,pulangin tlph saja biar tidak dapat m7,neutral,30
59,satu Indonesia berdoa untuk mu AE ,satu indonesia berdoa untuk mu ae,positive,30
60,kalah ,kalah,negative,60
60,draft nya kurang ini ae ,draft nya kurang ini ae,negative,60
60,Kalo guin pagi autoloss ,kalau guin pagi autoloss,neutral,60
60,tim ayam ,tim ayam,neutral,60
60,bisa yok ,bisa ayo,neutral,60
60,Ayo ae ,ayo ae,neutral,60
60,Alahh udah blunder di drafpik wkwk ,alahh sudah blunder di drafpik haha,negative,60
60,nt ,nice try,positive,60
60,ADAH KALAH SUDAH AE ,adah kalah sudah ae,negative,60
60,kpa gak di ban to kuda ,kpa tidak di ban to kuda,neutral,60
60,Freya arfy dilepas becanda kali ,freya arfy dilepas becanda kali,neutral,60
60,nt ,nice try,positive,60
60,ayolah kawan segame lagi ,ayolah kawan segame lagi,positive,60
60,hujat ae ,hujat ae,negative,60
61,kalah draft ,kalah draft,negative,60
61,ayo ae ,ayo ae,neutral,60
61,turu mbud ,turu mbud,negative,60
61,KUDA DI LEPAS LAGI KOCAK AE ,kuda di lepas lagi kocak ae,negative,60
61,nt dah ,nice try dah,positive,60
61,ayo no ,ayo no,neutral,60
61,AE BOT ,ae buruk,negative,60
61,FREYA DIBAN RAJA TERAKHIR TAKUT BROO ,freya diban raja terakhir takut broo,negative,60
61,duh berat ,duh berat,negative,60
61,NO PIK GUIN ,no pik guin,negative,60
61,#aebot ,aebot,negative,60
62,Banned Chip ,banned chip,negative,60
62,AE JANGAN DI PUJIII ,ae jangan di pujiii,negative,60
62,kalah gesssss ,kalah gesssss,negative,60
62,AE habis ni pulang ,ae habis ini pulang,negative,60
62,yah kalah udah ,yah kalah sudah,negative,60
62,pulang klo gini draft nya ,pulang kalau gini draft nya,neutral,60
62,nt AE ,nice try ae,positive,60
62,Ae jago ,ae hebat,positive,60
62,udh klaah ada yz ,sudah klaah ada yz,neutral,60
62,ae pulang ,ae pulang,negative,60
62,nice draft ,nice draft,positive,60
62,sisakan ruang iklas ,sisakan ruang iklas,positive,60
62,ae bot ,ae buruk,negative,60
62,kalah ,kalah,negative,60
63,yz sanford astaghfirullah ,yz sanford astaghfirullah,negative,60
63,alter ego ,alter ego,negative,60
63,AE ayam bot kroco ,ae ayam buruk lemah,negative,60
63,INDONESIA JUARA YOKKK JUARA YOKKKKK INDONESIA ,indonesia juara yokkk juara yokkkkk indonesia,positive,60
63,AEYAM ,aeyam,positive,60
63,apa yazuke pick guin lgi? ,apa yazuke pick guin lagi,negative,60
64,kalah ini mh ,kalah ini mh,negative,60
64,"LEOMORD DI AMBIL, DAH LAH ",leomord di ambil dah lah,neutral,60
64,gak mungkin AE menang ,tidak mungkin ae menang,negative,60
64,dalam nama Tuhan yesus Kristus 1 lagi Tuhan aku mohon 1 lagi kemenangan Tuhan ,dalam nama tuhan yesus kristus 1 lagi tuhan saya mohon 1 lagi kemenangan tuhan,neutral,60
64,valir ,valir,negative,60
65,kalah ,kalah,negative,60
65,kayanya kalah inimah Sanford dapet yz ,kayanya kalah inimah sanford dapet yz,negative,60
65,CHIP WOI ,chip hei,negative,60
65,nt rah ,nice try rah,positive,60
65,NO PIK GUIN ,no pik guin,negative,60
65,Pulng ni liomer sma yiv lepas udh plng ego ,pulng ini liomer sama yiv lepas sudah plng ego,negative,60
65,AE habis ni pulang ,ae habis ini pulang,negative,60
65,King emyu gak ada lawan ,king emyu tidak ada lawan,positive,60
65,yeeyy pulang ,yeeyy pulang,positive,60
65,KNP GA HARITHHHH ,kenapa tidak harithhhh,negative,60
65,AE ANTI PULANG ,ae anti pulang,negative,60
65,AE KOCAK MAIN TABRAK ,ae kocak main tabrak,negative,60
65,ban lemord lah kalo ga di pake lawak ,ban lemord lah kalau tidak di pake lawak,negative,60
65,pliss kga usah kasi guin ke yazuke ,pliss kga usah kasi guin ke yazuke,negative,60
66,KALAH SI INI MAH ,kalah si ini mah,negative,60
66,ayam ayam ,ayam ayam,positive,60
66,gelapp ,gelapp,negative,60
66,NT NT ,nice try nice try,positive,60
66,PICK GUIN ,pick guin,positive,60
66,pick bagus2 malah balik lagi ,pick bagus2 malah balik lagi,negative,60
66,nt ,nice try,positive,60
66,draf jelekkk ,draf jelekkk,negative,60
66,NT AE ,nice try ae,positive,60
66,NT GUYS ,nice try guys,positive,60
66,AE BEBAN ,ae beban,negative,60
67,Nt AE ,nice try ae,positive,60
67,Ae jago ,ae hebat,positive,60
67,kalah ,kalah,negative,60
67,KALAH DRAFT ,kalah draft,negative,60
67,nt ,nice try,positive,60
67,kalea sora ,kalea sora,negative,60
67,aduh kalah ini ,aduh kalah ini,negative,60
67,AKTIFKAN PASIF AE ,aktifkan pasif ae,negative,60
67,udh kalah ae ,sudah kalah ae,negative,60
67,sisakan ruang iklas ,sisakan ruang iklas,positive,60
67,udah klah draf ini mah ,sudah klah draf ini mah,negative,60
68,Alter ego go go go ,alter ego go go go,neutral,60
68,doain AE ges ,doain ae ges,positive,60
68,emang AE bot bot kali lah ,memang ae buruk buruk kali lah,negative,60
68,adoh ,adoh,negative,60
68,NT DAH ,nice try dah,positive,60
68, 2 : 3  ,2 3,negative,60
68,nt ae ,nice try ae,positive,60
68,Ambil pharsa ,ambil pharsa,negative,60
68,jule ,jule,positive,60
68,kalah ini udah ,kalah ini sudah,negative,60
68,"nt, sanford dapet yuzhong ",nice try sanford dapet yuzhong,positive,60
69,AE boto ,ae boto,negative,60
69,nt dah ini ,nice try dah ini,positive,60
69,ae kalah haha ,ae kalah haha,negative,60
69,coba2 ...leomord di lepas ,coba2 leomord di lepas,negative,60
69,NO PIK GUIN ,no pik guin,negative,60
69,Ayo AE ,ayo ae,neutral,60
69,kalah draft ini mah ,kalah draft ini mah,negative,60
70,ASSASSIN AE ,assassin ae,negative,60
70,go go go ,go go go,positive,60
70,ADUHHH YZ YVE LEPASS ,aduhhh yz yve lepass,negative,60
70,CASTER PLENGER ,caster plenger,negative,60
70,kenapa ga sora coba ,kenapa tidak sora coba,negative,60
70,HUJAT AE BIAR JAGO ,hujat ae biar hebat,negative,60
70,Nt AE ,nice try ae,positive,60
70,wah udasih nt klh draf ,wah udasih nice try klh draf,positive,60
70,zhuxin ganti ,zhuxin ganti,neutral,60
70,ayo onik ,ayo onik,negative,60
70,huu seremmm ,huu seremmm,negative,60
71,ngapaa kek draft 3 ,ngapaa seperti draft 3,negative,60
71,nt dah ,nice try dah,positive,60
71,fani yazuke di ban mulu wkwk ketakutan ituu ,fani yazuke di ban mulu haha ketakutan ituu,negative,60
71,kalah ,kalah,negative,60
72, 2 : 3  ,2 3,negative,60
72,alter ego goki ,alter ego goki,negative,60
72,aduh ngeri draft nya ,aduh hebat draft nya,positive,60
72,ayok ae ,ayo ae,neutral,60
72,YZ LEPAS WASSALAM WKWKWK ,yz lepas wassalam haha,positive,60
72,nt guys ,nice try guys,positive,60
72,kocak draft ,kocak draft,positive,60
72,kalah ,kalah,negative,60
72,ae ayo go go ,ae ayo go go,neutral,60
73,PULANG YUK ,pulang ayo,positive,60
73,nt ,nice try,positive,60
73,auto menang si pick uranus ,auto menang si pick uranus,positive,60
73,hadeh AE AE ,hadeh ae ae,negative,60
73,AE kroco ,ae lemah,negative,60
73,AE poke ,ae poke,negative,60
73,Ae jago ,ae hebat,positive,60
73,NO PIK GUIN ,no pik guin,negative,60
73,ALICE ,alice,neutral,60
74,ae fix kalah ,ae fix kalah,negative,60
74,aduh zhuxin ,aduh zhuxin,negative,60
74,"LEOMORD DI AMBIL, DAH LAH ",leomord di ambil dah lah,neutral,60
74,AEHOKI ,aehoki,positive,60
74,nt ae ,nice try ae,positive,60
74,ban soraa ,ban soraa,negative,60
74,kalah draft ae ,kalah draft ae,negative,60
74,go AE ,go ae,neutral,60
74,NOTHING TO LOSE ,nothing to lose,negative,60
74,sou you yok ,sou you ayo,neutral,60
74,nt ,nice try,positive,60
74,ayuh TL ,ayuh tl,neutral,60
74,Nt AE ,nice try ae,positive,60
74,ae bodo gabisa main  ,ae bodo gabisa main,negative,60
75,ban guin ,ban guin,negative,60
75,nt nt ,nice try nice try,positive,60
75,fuh AE kuat fuyy ,fuh ae kuat fuyy,positive,60
75,ayo AE bisa menang ,ayo ae bisa menang,positive,60
75,"KALAH DRAFT INI MAH,UDAH KALAH AJA ",kalah draft ini mahudah kalah saja,negative,60
75,yeb mana yeb pulang kh yeb ,yeb mana yeb pulang kh yeb,negative,60
75,KNPA PICK URANUS LAWAN YUZHONG ,knpa pick uranus lawan yuzhong,neutral,60
76,ae pulang ,ae pulang,negative,60
76,kalah inimah ,kalah inimah,negative,60
76, 2 : 3  ,2 3,negative,60
76,hdeh ,hdeh,negative,60
76,nt udah ae ,nice try sudah ae,positive,60
76,ae ayo menang ,ae ayo menang,positive,60
76,kalah draf ,kalah draf,negative,60
76,yaelahh draft pick nya ae ,yaelahh draft pick nya ae,negative,60
76,nt ,nice try,positive,60
76,AE habis ni PULANG AJA AE ,ae habis ini pulang saja ae,negative,60
77,nt dari pick nya ,nice try dari pick nya,positive,60
77,ae bot ,ae buruk,negative,60
77,minta doa nya buat lula lahfah yaa guyss  ,minta doa nya untuk lula lahfah yaa guyss,positive,60
77,ae bisa ,ae bisa,neutral,60
77,Esmeralda bg ,esmeralda bg,positive,60
77,leomord coyy ,leomord coyy,positive,60
77,3-1 liquid sih ini ,31 liquid sih ini,neutral,60
77,LWOMORD COUNTERNYA APA SIH ,lwomord counternya apa sih,neutral,60
77,hijumeee botak kaya siapa anjir ,hijumeee botak kaya siapa astaga,negative,60
77,aduh draf ae ,aduh draf ae,negative,60
77,nt draft ayam ,nice try draft ayam,positive,60
77,NO PIK GUIN ,no pik guin,negative,60
77,Hero apa Cok mid ampas di pakai ,hero apa cok mid buruk di pakai,negative,60
77,knpa pick zhuxin sih ,knpa pick zhuxin sih,negative,60
78,ae pulang aja ,ae pulang saja,negative,60
78,NT kah ,nice try kah,positive,60
78,caster onic ngapain disini udh pulang juga  ,caster onic ngapain disini sudah pulang juga,negative,60
78,pliss gimana ini ,pliss bagaimana ini,negative,60
78,darksistem lg adu bacot ,darksistem lagi adu bacot,negative,60
78,sisakan ruang iklas ,sisakan ruang iklas,positive,60
78,leomord ban or pick ,leomord ban or pick,neutral,60
78,haya ,haya,positive,60
78,NT you zhong lepas ,nice try you zhong lepas,positive,60
78,nt ,nice try,positive,60
78,nt ,nice try,positive,60
78,BUSET URANUS ,buset uranus,negative,60
78,BERAT UDAH KALAH DRAFT ,berat sudah kalah draft,negative,60
78,nt ,nice try,positive,60
79,nt ,nice try,positive,60
79,"wah udah, balik ini mah ",wah sudah balik ini mah,negative,60
79,pemulung malu jagoanya cma mntok di 7 ,pemulung malu jagoanya cma mntok di 7,negative,60
79,AE habis ni PULANG AJA AE ,ae habis ini pulang saja ae,negative,60
79,nt ae ,nice try ae,positive,60
79,JANGAM GUINEVERE ,jangam guinevere,negative,60
79,ban Sora ,ban sora,negative,60
79,"fiks nii asli nt ae pegang kata"" ku!!! ",fiks nii asli nice try ae pegang kata ku,positive,60
80,ae pulang aja ,ae pulang saja,negative,60
80,pick chip ,pick chip,positive,60
80,AE pulang ini mah ,ae pulang ini mah,negative,60
80,ban leo ,ban leo,positive,60
80,udah ini mah ae nt dah karl dapet leo ,sudah ini mah ae nice try dah karl dapet leo,positive,60
80,cara mendukung ae yaa hujat ae !  ,cara mendukung ae yaa hujat ae,negative,60
80,Pulanh ini ,pulanh ini,negative,60
80,nt sih ,nice try sih,positive,60
80,nt nt ,nice try nice try,positive,60
81,nt ae ,nice try ae,positive,60
81,napa di lepas yz ,napa di lepas yz,negative,60
81,"udah, kalah inimah ",sudah kalah inimah,negative,60
81,NO PIK GUIN ,no pik guin,negative,60
81,udah yang terbaik ,sudah yang terbaik,positive,60
81,lah ini match yg td ,lah ini match yang td,negative,60
81,nt ae ,nice try ae,positive,60
81,KNP CLAUDEEE ,kenapa claudeee,negative,60
81,nt ,nice try,positive,60
81,duh leo yz di lepasin ,duh leo yz di lepasin,negative,60
81,nt ,nice try,positive,60
81,freya lagi ,freya lagi,negative,60
81,udah inimah nt ,sudah inimah nice try,positive,60
81,GO TLPH ,go tlph,neutral,60
82,Nt dah ,nice try dah,positive,60
82,nt ,nice try,positive,60
82,aduhh yz sanfordddd ,aduhh yz sanfordddd,negative,60
82,nt ae ,nice try ae,positive,60
82,AE habis ni PULANG AJA AE ,ae habis ini pulang saja ae,negative,60
82,kuda nya lepassssss kocak ,kuda nya lepassssss kocak,negative,60
82,ae kalah ini ,ae kalah ini,negative,60
82,haduh ,haduh,negative,60
82,udahlah kalah bot AE ,udahlah kalah buruk ae,negative,60
82,pulang pulang ,pulang pulang,positive,60
82,nt nt ,nice try nice try,positive,60
82,HALAH DRAFTNY KURENG BNGET ,halah draftny kureng bnget,negative,60
82,ae ayam ,ae ayam,negative,60
83,uin lagi fix kalah ,uin lagi fix kalah,negative,60
83,waduh ,waduh,negative,60
83,ae nt bot ,ae nice try buruk,negative,60
83,Zhuxin lama ngangkat Leomord ,zhuxin lama ngangkat leomord,negative,60
83,semangat ae semangat nino ,semangat ae semangat nino,positive,60
83,3.2 bismillah ,32 semoga,neutral,60
83,udah kalah ini mah ,sudah kalah ini mah,negative,60
83,yakhh leonya lepas  ,yakhh leonya lepas,negative,60
83,NT ,nice try,positive,60
83,udah 2 sama AE vs tlph ,sudah 2 sama ae vs tlph,neutral,60
83,"BYE AE, THANK YOUU ",bye ae thank youu,positive,60
83,ae menang ,ae menang,positive,60
83,hero ga guna di pake ,hero tidak guna di pake,negative,60
83,aeeeeee ,aeeeeee,positive,60
84, 2 : 3  ,2 3,negative,60
84,ae semangat ,ae semangat,positive,60
84,nt nt ,nice try nice try,positive,60
84,DAHLAH KALH SIH INI ,dahlah kalh sih ini,negative,60
84,PLIS AEE  ,tolong aee,neutral,60
84,AE lawakkk ,ae lawakkk,positive,60
84,dah nt guys ,dah nice try guys,positive,60
84,nt ,nice try,positive,60
84,KOCAK ANJ DRAFTNYA ,kocak astaga draftnya,positive,60
84,Ae jago ,ae hebat,positive,60
85,nooooo ,nooooo,negative,60
85,pulanggg ,pulanggg,positive,60
85,NO PIK GUIN ,no pik guin,negative,60
85,nt ,nice try,positive,60
85,adeh draft nya kek gitu ,adeh draft nya seperti gitu,negative,60
85,sanford mode yz ,sanford mode yz,neutral,60
85,Aduuuh leomord nya gak diban ,aduuuh leomord nya tidak diban,negative,60
85,yah draft nya kurang bagus ,yah draft nya kurang bagus,negative,60
85,nt ar ,nice try ar,positive,60
86,nt nt ,nice try nice try,positive,60
86,nt ,nice try,positive,60
86,duh leo yz. NT dah blunder ,duh leo yz nice try dah blunder,negative,60
86,AUTO NANGIS AE PULANG INI ,auto nangis ae pulang ini,negative,60
86,EPOS LAWAN? ,epos lawan,negative,60
87,berat pick2 ,berat pick2,negative,60
87,yah kalah draft ,yah kalah draft,negative,60
87,ntmm.. ,ntmm,positive,60
87,nt guys ,nice try guys,positive,60
87,nt dah ,nice try dah,positive,60
87,BAN GRANGER ,ban granger,neutral,60
87,ae kalah ini mah ,ae kalah ini mah,negative,60
87,nt ,nice try,positive,60
87,nt ,nice try,positive,60
88,pulangh ,pulangh,positive,60
88,nt nt ,nice try nice try,positive,60
88,nt nt ,nice try nice try,positive,60
88,plis jangan guin lagi ,tolong jangan guin lagi,negative,60
88,dahy ,dahy,positive,60
88,AE PULANG AJA ANJ ,ae pulang saja astaga,negative,60
88, 2 : 3  ,2 3,negative,60
88,nt ae ,nice try ae,positive,60
88,ae menang ,ae menang,positive,60
88,nt dan Ni ,nice try dan ini,positive,60
88,berat ini ,berat ini,negative,60
88,NO PIK GUIN ,no pik guin,negative,60
88,Yo AE kalian bisa ,yo ae kalian bisa,neutral,60
88,kalah udhh ,kalah udhh,negative,60
88,nt ,nice try,positive,60
89,wah kalah ini ,wah kalah ini,negative,60
89,ae nt ini mah ,ae nice try ini mah,positive,60
89,PULUNG G USAH BANYAK NGOMONG. NTAR KALAH!!! ,pulung tidak usah banyak ngomong ntar kalah,negative,60
89,nt ,nice try,positive,60
89,nt dah ,nice try dah,positive,60
89,di hina tak tumbang ,di hina tak tumbang,negative,60
89,gg AE ,good game ae,positive,60
89,kkkkkkkkk ,kkkkkkkkk,positive,60
90,nt ae ,nice try ae,positive,90
90,ae lawak ,ae lawak,negative,90
90,nt ,nice try,positive,90
90,KALAAHH ,kalaahh,positive,90
90,drftnya tl bagus banget njir ,drftnya tl bagus banget njir,positive,90
90,kalah menang yaudah guys ga semua bakal mulus dengan apa yang kalian kira ,kalah menang yaudah guys tidak semua bakal mulus dengan apa yang kalian kira,negative,90
90,ayam Ayam beggo ,ayam ayam beggo,negative,90
90,ae pulang aja ,ae pulang saja,negative,90
90,nt ,nice try,positive,90
91,yz udah hatam gitu bro ,yz sudah hatam gitu bro,negative,90
91,Nt nt ,nice try nice try,positive,90
91,gloo lek ,gloo lek,positive,90
91,nt nt ,nice try nice try,positive,90
91,ayok bisa yok. ae ae ae ae ,ayo bisa ayo ae ae ae ae,negative,90
91,ae poke ,ae poke,negative,90
91,NT UDAH ,nice try sudah,positive,90
91,draft ape ni ,draft ape ini,negative,90
91,knpa ban arlot? ,knpa ban arlot,negative,90
91,nt draft ,nice try draft,positive,90
92,nt ,nice try,positive,90
92,sora ,sora,negative,90
92,yah kalah ini mah ,yah kalah ini mah,negative,90
92,kalah ,kalah,negative,90
92,kalah dah ini bangke ,kalah dah ini bangke,negative,90
92,kalah ,kalah,negative,90
92, 2 : 3  ,2 3,negative,90
92,Nt tlp ,nice try tlp,positive,90
92,AYAMMMMMMMMMMZZZZZZ ,ayammmmmmmmmmzzzzzz,positive,90
92,BISMILLAH AE MENANG ,semoga ae menang,positive,90
92,AE BOT ,ae buruk,negative,90
92,jgn quin lagi hyper AE ,jangan quin lagi hyper ae,negative,90
92,nt ,nice try,positive,90
92,draf gaje ,draf gaje,negative,90
92,Nt kalah hero ini mah sumpah ,nice try kalah hero ini mah sumpah,positive,90
92,NT udah ,nice try sudah,positive,90
93,oheb SD mau nangis itu ,oheb sd mau nangis itu,negative,90
93,AE semangat ,ae semangat,positive,90
93,nt nt ,nice try nice try,positive,90
93,Bismillah Ya Allah Ae semoga menang ,semoga ya allah ae semoga menang,positive,90
93,ph ajg ,ph ajg,negative,90
93,yah gg nt ae ,yah good game nice try ae,positive,90
93,"suren aja ae,udh keliatan ",suren saja aeudh keliatan,negative,90
93,nt ae ,nice try ae,positive,90
93,bismillah ae ,semoga ae,positive,90
93,LAWAK PULANG ,lawak pulang,positive,90
93,"NOTHING TO LOSE, camkan itu ",nothing to lose camkan itu,negative,90
93,AE LAWAK ,ae lawak,negative,90
94,kalah ,kalah,negative,90
94,bot ae ,buruk ae,negative,90
94,GASS AEEEEEEEEEEEEEE ,ayo aeeeeeeeeeeeeee,neutral,90
94,bek cakap Kelen netizen ,bek cakap kelen netizen,negative,90
94,nt ,nice try,positive,90
94,nt dah ,nice try dah,positive,90
94,DRAFT KONYOL ,draft konyol,negative,90
94,BODAT ,bodat,negative,90
94,nt ,nice try,positive,90
94,AE BISA MAIN GA ,ae bisa main tidak,negative,90
94,AE habis ni PULANG AJA AE ,ae habis ini pulang saja ae,negative,90
94,ae poke ,ae poke,negative,90
94,ngapa claudee ,ngapa claudee,negative,90
94,duh kalah draft ,duh kalah draft,negative,90
94,gogo ae#indopride ,ayo aeindopride,neutral,90
95,PULUNG G USAH BANYAK NGOMONG. NTAR KALAH!!! ,pulung tidak usah banyak ngomong ntar kalah,negative,90
95,nt ae ,nice try ae,positive,90
95,KNP GA HARITHHHH AJAA ,kenapa tidak harithhhh ajaa,negative,90
96,kalah draft ,kalah draft,negative,90
96,RRQ CHAMPION M7...GO GO RRQ....YANG LAEN SUNGKEM DULU.... ,rrq champion m7go go rrqyang laen sungkem dulu,neutral,90
96,bye bye ,bye bye,positive,90
96,Ada ,ada,positive,90
96,AE menang ,ae menang,positive,90
96,nt ae ,nice try ae,positive,90
96,knp ga lapu ,kenapa tidak lapu,negative,90
96,"KENAPA LEO SAM YZ DI KASIH JIRRRR HERO KUAT"" ITUUU ",kenapa leo sam yz di kasih jirrrr hero kuat ituuu,positive,90
96,KALAH ,kalah,negative,90
96,kemakan umpan ae ,kemakan umpan ae,negative,90
96,nt sanford dpt yz ,nice try sanford dapat yz,positive,90
96,BISA YOK AE  ,bisa ayo ae,neutral,90
